from_location;to_location;dist
24.0;35.0;4.232399999999999
24.0;36.0;12.749600000000001
24.0;37.0;9.6875
24.0;38.0;12.3978
24.0;39.0;11.431899999999999
24.0;40.0;13.1935
25.0;0.0;13.7497
25.0;1.0;5.2353000000000005
25.0;2.0;4.4966
25.0;3.0;4.097600000000001
25.0;4.0;6.4663
25.0;5.0;7.057600000000001
25.0;6.0;6.736
25.0;7.0;6.2568
25.0;8.0;5.133
25.0;9.0;2.9289
25.0;10.0;5.4463
25.0;11.0;5.7429
25.0;12.0;8.3865
25.0;13.0;3.5351
25.0;14.0;3.6573
25.0;15.0;10.3251
25.0;16.0;5.9981
25.0;17.0;7.0952
25.0;18.0;8.5199
25.0;19.0;7.1686000000000005
25.0;20.0;6.8114
25.0;21.0;7.9118
25.0;22.0;0.879
25.0;23.0;12.709700000000002
25.0;24.0;7.046399999999999
25.0;25.0;0.0
25.0;26.0;8.5326
25.0;27.0;6.1364
25.0;28.0;8.063699999999999
25.0;29.0;13.3859
25.0;30.0;10.9192
25.0;31.0;8.5814
25.0;32.0;5.201
25.0;33.0;3.7885999999999997
25.0;34.0;13.2259
25.0;35.0;5.4952
25.0;36.0;13.737200000000001
25.0;37.0;13.1154
25.0;38.0;15.8258
25.0;39.0;14.8599
25.0;40.0;16.6215
26.0;0.0;10.277299999999999
26.0;1.0;5.841399999999999
26.0;2.0;6.8309
26.0;3.0;6.0811
26.0;4.0;6.3979
26.0;5.0;7.0063
26.0;6.0;5.0063
26.0;7.0;4.151
26.0;8.0;3.4206999999999996
26.0;9.0;6.1712
26.0;10.0;3.7276
26.0;11.0;3.6372
26.0;12.0;6.2134
26.0;13.0;6.3439
26.0;14.0;6.3819
26.0;15.0;6.2417
26.0;16.0;2.9901999999999997
26.0;17.0;4.9895
26.0;18.0;6.5078000000000005
26.0;19.0;5.0628
26.0;20.0;11.6491
26.0;21.0;12.7494
26.0;22.0;11.9109
26.0;23.0;10.1814
26.0;24.0;12.8241
26.0;25.0;12.1332
26.0;26.0;0.0
26.0;27.0;13.587200000000001
26.0;28.0;0.802
26.0;29.0;7.307
26.0;30.0;2.1626999999999996
26.0;31.0;3.637
26.0;32.0;11.3269
26.0;33.0;11.142
26.0;34.0;9.7535
26.0;35.0;11.6211
26.0;36.0;4.174300000000001
26.0;37.0;10.360299999999999
26.0;38.0;5.4306
26.0;39.0;7.1494
26.0;40.0;7.4437
27.0;0.0;11.0598
27.0;1.0;6.6976
27.0;2.0;6.4414
27.0;3.0;6.7656
27.0;4.0;4.7461
27.0;5.0;5.3374
27.0;6.0;6.916300000000001
27.0;7.0;7.7919
27.0;8.0;8.9054
27.0;9.0;7.0245
27.0;10.0;9.2186
27.0;11.0;8.5948
27.0;12.0;5.6966
27.0;13.0;7.6308
27.0;14.0;7.753
27.0;15.0;7.6352
27.0;16.0;9.1269
27.0;17.0;9.976299999999998
27.0;18.0;5.829899999999999
27.0;19.0;9.0005
27.0;20.0;2.3128
27.0;21.0;3.6239
27.0;22.0;5.9307
27.0;23.0;10.0198
27.0;24.0;1.8638
27.0;25.0;6.0163
27.0;26.0;12.2203
27.0;27.0;0.0
27.0;28.0;11.7515
27.0;29.0;10.696
27.0;30.0;15.017
27.0;31.0;12.242899999999999
27.0;32.0;3.0398
27.0;33.0;6.9338999999999995
27.0;34.0;10.536
27.0;35.0;3.334
27.0;36.0;17.835
27.0;37.0;10.4255
27.0;38.0;13.1359
27.0;39.0;12.17
27.0;40.0;13.9316
28.0;0.0;9.648700000000002
28.0;1.0;5.3725
28.0;2.0;6.362100000000001
28.0;3.0;5.6123
28.0;4.0;5.929
28.0;5.0;6.5375
28.0;6.0;4.5374
28.0;7.0;3.6822
28.0;8.0;2.9518
28.0;9.0;5.7024
28.0;10.0;3.2588000000000004
28.0;11.0;3.1683000000000003
28.0;12.0;5.7446
28.0;13.0;5.875100000000001
28.0;14.0;5.9131
28.0;15.0;5.7728
28.0;16.0;2.5214000000000003
28.0;17.0;4.5206
28.0;18.0;6.0389
28.0;19.0;4.594
28.0;20.0;11.180200000000001
28.0;21.0;12.2805
28.0;22.0;11.4421
28.0;23.0;9.7126
28.0;24.0;12.3552
28.0;25.0;11.664299999999999
28.0;26.0;0.802
28.0;27.0;13.1184
28.0;28.0;0.0
28.0;29.0;6.838100000000001
28.0;30.0;1.6938
28.0;31.0;3.0083
28.0;32.0;10.858
28.0;33.0;10.6731
28.0;34.0;9.1249
28.0;35.0;11.152299999999999
28.0;36.0;3.7054
28.0;37.0;9.8915
28.0;38.0;4.802
28.0;39.0;6.5208
28.0;40.0;6.8151
29.0;0.0;2.8643
29.0;1.0;5.4325
29.0;2.0;6.422
29.0;3.0;5.4485
29.0;4.0;5.989
29.0;5.0;5.6803
29.0;6.0;3.6803000000000003
29.0;7.0;3.2379000000000002
29.0;8.0;4.7431
29.0;9.0;6.799
29.0;10.0;4.6429
29.0;11.0;4.113
29.0;12.0;5.617
29.0;13.0;6.9718
29.0;14.0;7.0098
29.0;15.0;3.3863000000000003
29.0;16.0;4.5729
29.0;17.0;3.1776999999999997
29.0;18.0;5.7504
29.0;19.0;3.0391
29.0;20.0;8.793700000000001
29.0;21.0;9.894
29.0;22.0;9.1869
29.0;23.0;1.858
29.0;24.0;9.9687
29.0;25.0;9.4092
29.0;26.0;7.3571
29.0;27.0;10.7318
29.0;28.0;6.888199999999999
29.0;29.0;0.0
29.0;30.0;6.7474
29.0;31.0;3.0391
29.0;32.0;12.2576
29.0;33.0;15.1703
29.0;34.0;2.3405
29.0;35.0;12.5519
29.0;36.0;13.924
29.0;37.0;7.504899999999999
29.0;38.0;4.6628
29.0;39.0;3.6969000000000003
29.0;40.0;4.1712
30.0;0.0;11.1041
30.0;1.0;5.7241
30.0;2.0;6.7136000000000005
30.0;3.0;5.9638
30.0;4.0;6.280600000000001
30.0;5.0;6.889
30.0;6.0;4.889
30.0;7.0;4.0337
30.0;8.0;3.3034
30.0;9.0;5.4205
30.0;10.0;3.6103
30.0;11.0;3.5199000000000003
30.0;12.0;6.096100000000001
30.0;13.0;5.0806000000000004
30.0;14.0;5.118600000000001
30.0;15.0;6.1244
30.0;16.0;2.8729
30.0;17.0;4.872199999999999
30.0;18.0;6.3905
30.0;19.0;4.9455
30.0;20.0;11.5317
30.0;21.0;12.632100000000001
30.0;22.0;11.251299999999999
30.0;23.0;10.0641
30.0;24.0;12.7068
30.0;25.0;11.4735
30.0;26.0;2.4398
30.0;27.0;15.5545
30.0;28.0;1.971
30.0;29.0;7.1897
30.0;30.0;0.0
30.0;31.0;4.806
30.0;32.0;14.6191
30.0;33.0;10.391200000000001
30.0;34.0;10.5803
30.0;35.0;14.9134
30.0;36.0;2.2164
30.0;37.0;10.243
30.0;38.0;6.599600000000001
30.0;39.0;8.3184
30.0;40.0;8.6127
31.0;0.0;5.0287
31.0;1.0;5.8953
31.0;2.0;6.8849
31.0;3.0;6.5573999999999995
31.0;4.0;6.4518
31.0;5.0;6.8
31.0;6.0;4.8
31.0;7.0;3.9446999999999997
31.0;8.0;3.9089
31.0;9.0;5.964899999999999
31.0;10.0;3.8087
31.0;11.0;2.9802
31.0;12.0;7.1833
31.0;13.0;6.1376
31.0;14.0;6.1756
31.0;15.0;4.9526
31.0;16.0;3.7386999999999997
31.0;17.0;3.636
31.0;18.0;7.3167
31.0;19.0;3.4974000000000003
31.0;20.0;10.36
31.0;21.0;11.4603
31.0;22.0;8.3527
31.0;23.0;4.0225
31.0;24.0;11.535
31.0;25.0;8.575
31.0;26.0;3.5999
31.0;27.0;12.298200000000001
31.0;28.0;2.9713000000000003
31.0;29.0;3.1185
31.0;30.0;4.4918000000000005
31.0;31.0;0.0
31.0;32.0;13.824
31.0;33.0;10.9356
31.0;34.0;4.504899999999999
31.0;35.0;14.1182
31.0;36.0;6.5034
31.0;37.0;9.071299999999999
31.0;38.0;2.8205999999999998
31.0;39.0;4.5394
31.0;40.0;4.833699999999999
32.0;0.0;12.7002
32.0;1.0;5.78
32.0;2.0;5.5238000000000005
32.0;3.0;5.848
32.0;4.0;5.4168
32.0;5.0;6.008100000000001
32.0;6.0;8.556799999999999
32.0;7.0;9.4323
32.0;8.0;7.9878
32.0;9.0;6.1068999999999996
32.0;10.0;8.301
32.0;11.0;8.597700000000001
32.0;12.0;7.337
32.0;13.0;6.7132
32.0;14.0;6.8354
32.0;15.0;9.2756
32.0;16.0;8.7135
32.0;17.0;11.616700000000002
32.0;18.0;7.4704
32.0;19.0;10.641
32.0;20.0;4.416600000000001
32.0;21.0;5.7277
32.0;22.0;5.0131000000000006
32.0;23.0;11.660200000000001
32.0;24.0;3.9676
32.0;25.0;5.0987
32.0;26.0;11.302700000000002
32.0;27.0;3.0576
32.0;28.0;10.8339
32.0;29.0;12.3364
32.0;30.0;14.0994
32.0;31.0;13.8834
32.0;32.0;0.0
32.0;33.0;6.0163
32.0;34.0;12.1764
32.0;35.0;0.29419999999999996
32.0;36.0;16.9174
32.0;37.0;12.066
32.0;38.0;14.776299999999999
32.0;39.0;13.8104
32.0;40.0;15.572
33.0;0.0;15.1271
33.0;1.0;6.841
33.0;2.0;6.1023000000000005
33.0;3.0;5.7033000000000005
33.0;4.0;7.8436
33.0;5.0;8.434899999999999
33.0;6.0;8.3416
33.0;7.0;7.543100000000001
33.0;8.0;7.5978
33.0;9.0;5.3936
33.0;10.0;7.911
33.0;11.0;8.2077
33.0;12.0;9.7638
33.0;13.0;6.061100000000001
33.0;14.0;6.4468000000000005
33.0;15.0;11.702399999999999
33.0;16.0;8.4629
33.0;17.0;8.5716
33.0;18.0;9.897200000000002
33.0;19.0;8.645
33.0;20.0;8.1888
33.0;21.0;9.289100000000001
33.0;22.0;2.9821999999999997
33.0;23.0;14.087
33.0;24.0;8.4238
33.0;25.0;3.8093000000000004
33.0;26.0;10.9973
33.0;27.0;7.5137
33.0;28.0;10.5285
33.0;29.0;14.763200000000001
33.0;30.0;10.3876
33.0;31.0;11.0462
33.0;32.0;3.9616
33.0;33.0;0.0
33.0;34.0;14.603200000000001
33.0;35.0;4.2559
33.0;36.0;16.5991
33.0;37.0;14.492799999999999
33.0;38.0;17.2031
33.0;39.0;16.2372
33.0;40.0;17.9988
34.0;0.0;1.0029
34.0;1.0;7.5998
34.0;2.0;8.2842
34.0;3.0;8.6084
34.0;4.0;7.1703
34.0;5.0;6.6278999999999995
34.0;6.0;6.2273000000000005
34.0;7.0;4.6496
34.0;8.0;6.1548
34.0;9.0;8.210700000000001
34.0;10.0;6.054600000000001
34.0;11.0;5.5248
34.0;12.0;5.1696
34.0;13.0;8.3835
34.0;14.0;8.4215
34.0;15.0;5.1608
34.0;16.0;5.9846
34.0;17.0;4.5893999999999995
34.0;18.0;5.303
34.0;19.0;4.4509
34.0;20.0;8.3463
34.0;21.0;9.4466
34.0;22.0;13.719700000000001
34.0;23.0;0.8357
34.0;24.0;9.5213
34.0;25.0;13.805299999999999
34.0;26.0;9.373
34.0;27.0;10.2845
34.0;28.0;8.744399999999999
34.0;29.0;2.3145
34.0;30.0;8.1591
34.0;31.0;4.4508
34.0;32.0;11.8103
34.0;33.0;14.7229
34.0;34.0;0.0
34.0;35.0;12.1045
34.0;36.0;12.8831
34.0;37.0;6.7313
34.0;38.0;3.9518
34.0;39.0;2.8834
34.0;40.0;3.3577
35.0;0.0;12.9945
35.0;1.0;6.074199999999999
35.0;2.0;5.818
35.0;3.0;6.1422
35.0;4.0;5.7111
35.0;5.0;6.3024
35.0;6.0;8.851
35.0;7.0;9.7265
35.0;8.0;8.282
35.0;9.0;6.4012
35.0;10.0;8.5952
35.0;11.0;8.8919
35.0;12.0;7.6312
35.0;13.0;7.0074
35.0;14.0;7.1296
35.0;15.0;9.5699
35.0;16.0;9.007700000000002
35.0;17.0;11.911
35.0;18.0;7.764600000000001
35.0;19.0;10.9352
35.0;20.0;4.7109
35.0;21.0;6.022
35.0;22.0;5.307300000000001
35.0;23.0;11.9545
35.0;24.0;4.2619
35.0;25.0;5.3929
35.0;26.0;11.597
35.0;27.0;3.3518000000000003
35.0;28.0;11.1281
35.0;29.0;12.630700000000001
35.0;30.0;14.393600000000001
35.0;31.0;14.1776
35.0;32.0;0.29419999999999996
35.0;33.0;6.3105
35.0;34.0;12.4707
35.0;35.0;0.0
35.0;36.0;17.211599999999997
35.0;37.0;12.3602
35.0;38.0;15.0706
35.0;39.0;14.104700000000001
35.0;40.0;15.866299999999999
36.0;0.0;14.0882
36.0;1.0;7.4342
36.0;2.0;8.4238
36.0;3.0;7.674
36.0;4.0;7.9906999999999995
36.0;5.0;8.5991
36.0;6.0;6.5991
36.0;7.0;5.7439
36.0;8.0;5.0135
36.0;9.0;7.1306
36.0;10.0;5.3205
36.0;11.0;5.23
36.0;12.0;7.8063
36.0;13.0;6.7908
36.0;14.0;6.8288
36.0;15.0;7.8345
36.0;16.0;4.5831
36.0;17.0;6.5823
36.0;18.0;8.1006
36.0;19.0;6.655600000000001
36.0;20.0;13.2419
36.0;21.0;14.3422
36.0;22.0;13.5907
36.0;23.0;13.5886
36.0;24.0;14.4169
36.0;25.0;13.813
36.0;26.0;4.15
36.0;27.0;17.893900000000002
36.0;28.0;3.6811
36.0;29.0;8.899799999999999
36.0;30.0;3.2131999999999996
36.0;31.0;6.516100000000001
36.0;32.0;16.9585
36.0;33.0;16.2702
36.0;34.0;13.5644
36.0;35.0;17.2528
36.0;36.0;0.0
36.0;37.0;11.953100000000001
36.0;38.0;11.062899999999999
36.0;39.0;14.866100000000001
36.0;40.0;14.4646
37.0;0.0;3.7965999999999998
37.0;1.0;6.8927
37.0;2.0;7.577100000000001
37.0;3.0;7.9013
37.0;4.0;6.7521
37.0;5.0;6.2097
37.0;6.0;5.5201
37.0;7.0;6.1647
37.0;8.0;7.6698
37.0;9.0;8.9791
37.0;10.0;7.5697
37.0;11.0;6.9676
37.0;12.0;4.751399999999999
37.0;13.0;9.8985
37.0;14.0;9.9365
37.0;15.0;4.4536999999999995
37.0;16.0;7.4997
37.0;17.0;6.7988
37.0;18.0;4.8848
37.0;19.0;5.8231
37.0;20.0;7.928100000000001
37.0;21.0;9.0284
37.0;22.0;13.3015
37.0;23.0;7.016
37.0;24.0;9.1031
37.0;25.0;13.3871
37.0;26.0;10.2838
37.0;27.0;9.866299999999999
37.0;28.0;9.815
37.0;29.0;4.629
37.0;30.0;9.674100000000001
37.0;31.0;9.0655
37.0;32.0;11.392100000000001
37.0;33.0;14.3047
37.0;34.0;7.5322
37.0;35.0;11.6863
37.0;36.0;11.8604
37.0;37.0;0.0
37.0;38.0;10.132100000000001
37.0;39.0;5.3785
37.0;40.0;5.8528
38.0;0.0;4.4573
38.0;1.0;12.182
38.0;2.0;12.8664
38.0;3.0;9.2074
38.0;4.0;11.7525
38.0;5.0;11.2101
38.0;6.0;7.4155
38.0;7.0;6.9731000000000005
38.0;8.0;6.5588999999999995
38.0;9.0;8.6149
38.0;10.0;6.458699999999999
38.0;11.0;5.630199999999999
38.0;12.0;9.7518
38.0;13.0;8.787600000000001
38.0;14.0;8.8256
38.0;15.0;9.743
38.0;16.0;6.3887
38.0;17.0;6.286
38.0;18.0;9.885200000000001
38.0;19.0;6.1475
38.0;20.0;12.9285
38.0;21.0;14.028799999999999
38.0;22.0;11.0027
38.0;23.0;3.1592
38.0;24.0;14.1035
38.0;25.0;11.225
38.0;26.0;5.3576999999999995
38.0;27.0;14.866700000000002
38.0;28.0;4.729100000000001
38.0;29.0;4.637899999999999
38.0;30.0;6.2496
38.0;31.0;2.7848
38.0;32.0;16.3925
38.0;33.0;19.3051
38.0;34.0;3.9335
38.0;35.0;16.686700000000002
38.0;36.0;10.7901
38.0;37.0;11.3135
38.0;38.0;0.0
38.0;39.0;2.4937
38.0;40.0;2.788
39.0;0.0;1.9575
39.0;1.0;11.1268
39.0;2.0;11.811200000000001
39.0;3.0;8.217799999999999
39.0;4.0;10.697299999999998
39.0;5.0;10.1548
39.0;6.0;6.4496
39.0;7.0;6.0072
39.0;8.0;7.5123
39.0;9.0;9.568299999999999
39.0;10.0;7.4121999999999995
39.0;11.0;6.8823
39.0;12.0;8.6966
39.0;13.0;9.741
39.0;14.0;9.779
39.0;15.0;6.155600000000001
39.0;16.0;7.3422
39.0;17.0;5.946899999999999
39.0;18.0;8.83
39.0;19.0;5.8084
39.0;20.0;11.8732
39.0;21.0;12.973600000000001
39.0;22.0;17.246599999999997
39.0;23.0;2.1933000000000002
39.0;24.0;13.048200000000001
39.0;25.0;17.3322
39.0;26.0;7.0992
39.0;27.0;13.811399999999999
39.0;28.0;6.4706
39.0;29.0;3.672
39.0;30.0;7.9911
39.0;31.0;4.5263
39.0;32.0;15.337200000000001
39.0;33.0;18.2498
39.0;34.0;2.9676
39.0;35.0;15.6315
39.0;36.0;14.613299999999999
39.0;37.0;5.5312
39.0;38.0;2.5164
39.0;39.0;0.0
39.0;40.0;0.5073
40.0;0.0;2.4318
40.0;1.0;10.725299999999999
40.0;2.0;11.4097
40.0;3.0;11.7339
40.0;4.0;10.2958
40.0;5.0;9.7533
40.0;6.0;9.3527
40.0;7.0;6.4814
40.0;8.0;7.9866
40.0;9.0;12.8117
40.0;10.0;7.8864
40.0;11.0;7.3566
40.0;12.0;8.2951
40.0;13.0;10.2153
40.0;14.0;10.2533
40.0;15.0;8.286200000000001
40.0;16.0;7.8165
40.0;17.0;6.4212
40.0;18.0;8.4285
40.0;19.0;6.2827
40.0;20.0;11.4717
40.0;21.0;12.5721
40.0;22.0;16.8451
40.0;23.0;2.6675
40.0;24.0;12.646799999999999
40.0;25.0;16.930799999999998
40.0;26.0;7.3709
40.0;27.0;13.4099
40.0;28.0;6.7421999999999995
40.0;29.0;4.1463
40.0;30.0;8.2627
40.0;31.0;4.797899999999999
40.0;32.0;14.9357
40.0;33.0;17.8483
40.0;34.0;4.428
40.0;35.0;15.23
40.0;36.0;14.211799999999998
40.0;37.0;9.8568
40.0;38.0;2.788
40.0;39.0;0.5073
40.0;40.0;0.0
